Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status,Collection
SK0000006-UK,"Bresser Messier 150 Dobsonian Telescope - 6""","<p><strong>The Bresser Messier 6"" Dobsonian offers the performance and qualities rivaling many other more expensive telescopes, in fact there are many dedicated Dobsonian telescope users groups, passionate about these designs and given the outstanding performance of these telescopes and their price, its easy to see why. </strong></p>
<p>The attraction lies in the uncomplicated handling. Simply place the entire telescope on a flat surface and align it to view the desired object. With the 150 mm diameter optics, observation is not limited to the moon and the planets of our solar system - you can look much further into the night sky and observe globular clusters, nebulae and galaxies.<br><br>Despite its lower price, it offers a range of functions and quality, which one would expect to find on more advanced telescopes of this type. With an aperture diameter of 150mm and a 1200mm focal length with color-pure mirror optics, observations of the moon, the planets and star clusters can be viewed quite easily. The craters and grooves on the moons surface as well as the rapidly changing shadow cast on the so-called Terminator are particularly exciting targets to view through this telescope. Saturn with its imposing ring structure, Jupiter with the cloud bands and the movement of its easily visible moons, the crescent shape of Venus and the reddish smoldering Mars are also good examples of what can be viewed with this telescope..<br data-mce-fragment=""1""><br data-mce-fragment=""1"">In short, this is a telescope primarily suitable for detailed space observations and is an excellent choice for beginners in Astronomy. For stowage or transport the base assembly can be disassembled quite easily and flat packed for convenience.<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong>Features:</strong><br data-mce-fragment=""1""></p>
<ul>
<li>Type: Newtonian Design</li>
<li>Aperture: 150mm</li>
<li>Focal length: 1200mm</li>
<li>Focal Ratio: F/8</li>
<li>Maximum useful magnification: x 300</li>
<li>Telescope for night and solar observation</li>
<li>High-quality Bresser Newtonian optics</li>
<li>Ideal telescope for planets, moon, binary stars and planetary nebulae</li>
<li>Solar observation possible through the included solar filter</li>
<li>Sturdy and smooth-running 2 inch 50.8mm rack and pinion focuser</li>
<li>Primary mirror made of special glass with low thermal expansion</li>
<li>Easy-to-move metal tube for balancing</li>
<li>Dismountable rocker box with accessory shelf</li>
<li>Tube mounting on height wheels by means of pipe clamps</li>
<li>Use of the optics (OTA Assembly) can also by used on other mounts</li>
<li>Adjustment and counter screws of different sizes on the mirror cell</li>
<li>Viewing height at the zenith: approx. 115cm (suitable for children)</li>
<li>OTA weight: 8.3 kg</li>
<li>Base weight: 7.8 kg</li>
<li>Total weight: 16.1 kg</li>
<li>Dimensions once assembled: 45 x 45 x 128 cm</li>
</ul>
<p><em>Whats included:</em><br data-mce-fragment=""1""></p>
<ol>
<li>Dobsonian 6"" Telescope OTA</li>
<li>Dobson telescope mount (disassembled for DIY)</li>
<li>Lens Solar Filter</li>
<li>6x30 Optical Viewfinder</li>
<li>25mm Super Plössl Eyepiece (Ø 31.7mm / 1.25in)</li>
<li>1 x Extension sleeve (25mm for 2 inch focuser)</li>
<li>1 x eyepiece adapter diameter 31.7 to 50.8 mm</li>
</ol>
<p><span>Download the Bresser Dobsonian Manual </span><a href=""https://cdn.shopify.com/s/files/1/0596/1924/6275/files/Bresser_Messier_Dobsonian_Telescope_Manual.pdf?v=1631206262"" target=""_blank"">here</a></p>
<ul></ul>
<p style=""font-size: 11px;"" data-mce-style=""font-size: 11px;""><em>SAFETY NOTICE:</em> <span data-mce-fragment=""1"">Never look directly at the Sun through your Binoculars or Telescope - immediate and permanent eye damage may result. For Solar viewing please ensure you have a dedicated Solar Filter fitted correctly to your telescope.</span></p>",,, Telescopes for Beginners ,,TRUE,,,,,,,,,,,,,169.99,404.17,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/products/Bresser150mmDobsonianTelescope_9.jpg?v=1645521729,1,,,,,,,,,,,,,,,,,,,,,, Telescopes for Beginners 
SK0000006-UK,,,,,,,,,,,,,,,,,,,,169.99,404.17,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/products/Bresser150mmDobsonianTelescope_2.jpg?v=1645521729,2,,,,,,,,,,,,,,,,,,,,,,
SK0000006-UK,,,,,,,,,,,,,,,,,,,,169.99,404.17,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/products/Bresser150mmDobsonianTelescope_7.jpg?v=1645521729,3,,,,,,,,,,,,,,,,,,,,,,
SK0000006-UK,,,,,,,,,,,,,,,,,,,,169.99,404.17,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/products/Bresser150mmDobsonianTelescope_3.jpg?v=1645521729,4,,,,,,,,,,,,,,,,,,,,,,
SK0000006-UK,,,,,,,,,,,,,,,,,,,,169.99,404.17,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/products/Bresser150mmDobsonianTelescope_4.jpg?v=1645521729,5,,,,,,,,,,,,,,,,,,,,,,
SK0000006-UK,,,,,,,,,,,,,,,,,,,,169.99,404.17,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/products/Bresser150mmDobsonianTelescope_5.jpg?v=1645521729,6,,,,,,,,,,,,,,,,,,,,,,
SK0000006-UK,,,,,,,,,,,,,,,,,,,,169.99,404.17,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/products/Bresser150mmDobsonianTelescope_6.jpg?v=1645521729,7,,,,,,,,,,,,,,,,,,,,,,
SK0000006-UK,,,,,,,,,,,,,,,,,,,,169.99,404.17,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/products/Bresser150mmDobsonianTelescope_1.jpg?v=1645521729,8,,,,,,,,,,,,,,,,,,,,,,
SK0000007-UK,"Bresser Messier NT-150/750 EXOS-2 - 6""","<p><strong>For many years Bresser Newtonian telescopes have become the standard workhorse for those wanting to advance in the exciting world of Astronomy &amp; Astrophotography. Now the second generation of this telescope, the Bresser NT-150/750 comes with an improved Hexafoc focusser and fast parabolic main mirror. </strong></p>
<p>The Bresser Messier NT-150 telescope excels with high rigidity and tack-sharp parabolic optics. The 150mm (6"") aperture enables you to observe some bright nebulas in the depth of space or find the remnants of gigantic stellar explosions from the year 1054 in the Taurean constellation, or scan the glowing bands of the great Orion Nebula. Detect the famous Whirlpool Galaxy in the Big Dipper or find the Dumpbell-Nebula in the constellation Vulpecula (little fox). The high rigidity of the EXOS-2 mount allows for a very relaxed observation experience and is also helpful for those making their first attempts at astrophotography.</p>
<p>We recommend a Telescope such as this for those looking to engage into a more advanced level of Astronomy with the option of progressing further into Astrophotography, as the 6"" aperture of the Telescope and the sturdy Equatorial Mount (with the option to upgrade to a tracked version) means that this package offers a great range of targets to see both visually and through a camera.  <br data-mce-fragment=""1""><br data-mce-fragment=""1""><em>BRESSER EXOS-2 Equatorial Mount:</em><br data-mce-fragment=""1"">The Bresser EXOS-2 is a rugged German Equatorial Mount offering high rigidity and precision tracking for visual observation as well as astrophotography. The tripod is extremely sturdy and designed to suppress vibrations very well. As with all the Bressier Messier range, this mount is built to extremely high standards and comes with an illuminated polar finder scope and precise graduated circles for more accuracy and ease of use during polar alignement. - If you wish at a later stage to upgrade the mount to a full computerised GOTO system, a powered two axis GOTO-Kit is available as an optional extra. The EXOS-2 mounts is designed to take a max payload weight up to 13kg allowing you to use refractors of up to 152 mm aperture or mirror telescopes of up to 203 mm aperture.<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong>Telescope Spec:</strong><br data-mce-fragment=""1""></p>
<ul>
<li>Optical design: Reflector telescope<br>
</li>
<li>Aperture: 150mm<br>
</li>
<li>Focal length: 750 mm @ F/5<br>
</li>
<li>Maximum recommended magnification: 300x<br>
</li>
<li>Telescope for night and solar observation<br>
</li>
<li>Very high quality Hexafoc focuser with 2,5"" free inner diameter<br>
</li>
<li>Diffraction limited optics with parabolic main mirror<br>
</li>
<li>6x30 straight through viewfinder with reticle<br>
</li>
<li>Optimized finder socket for comfortable use<br>
</li>
<li>Cradle rings with handle and integrated piggyback camera holder (1/4 thread)</li>
<li>Smartphone adapter for celestial navigation included<br>
</li>
<li>Dovetail plate with stainless steel rail<br>
</li>
<li>50,8mm (2) to 31,7mm (1,25) adapter with integrated T2 thread (T2-adapter ring for your camera is needed)</li>
</ul>
<p><strong>Mount Spec:</strong><br data-mce-fragment=""1""></p>
<ul>
<li>Stable parallactic mount with fine drive in both axes</li>
<li>Ball bearings in both axes for more precise movements</li>
<li>Stable height adjustable stainless steel tripod ( Min. 69cm / Max. 109.5cm )</li>
<li>Load capacity up to 13 kg payload</li>
<li>Circular bubble for easy horizontal alignment</li>
<li>(Optional) GoTo system with motors and hand box controller is available as an upgrade.</li>
<li>ST-4 compatible autoguider interface</li>
<li>Pole height scale for setting the latitude</li>
<li>Scaled graduated circular rings to facilitate finding objects using a star atlas or planetarium software</li>
<li>Pole finder scope with optional illumination ( item no. 4964212 )</li>
<li>Tripod weight: 4.6 kg</li>
<li>Mount weight: 5.3 kg (without counterweight)</li>
<li>Total weight incl. counterweight: 23.6 kg</li>
</ul>
<p><strong>Weight &amp; Dimensions:</strong><br></p>
<ul>
<li>Net weight OTA (incl. accessories): 11.5 kg</li>
<li>Total length: 100 cm</li>
<li>Total width: 100 cm</li>
<li>Total height: 175 cm</li>
<li>Tube diameter: 235 mm</li>
<li>Tube length: 700 mm</li>
<li>Net Weight total (incl. accessories): 30.5 kg</li>
<li>Net weight mount (incl. accessories): 19 kg</li>
<li>Counterweights: 2 x 4.5 kg</li>
</ul>
<p><em>Whats included:</em><br></p>
<ul>
<li>6"" Newtonian Optical tube<br>
</li>
<li>26mm Super Plössl eyepiece (31.7 mm / 1.25"")<br>
</li>
<li>Integrated 31.7 mm and T2 adapter<br>
</li>
<li>Prism rail with stainless steel clamping surface<br>
</li>
<li>Adapter for 50.8 mm (2"") eyepieces<br>
</li>
<li>6x30 optical viewfinder<br>
</li>
<li>Rotatable star map</li>
<li>Aperture solar filter<br>
</li>
<li>Tube clamp with handle and camera holder</li>
<li>Smartphone adapter for celestial navigation<br>
</li>
<li>Adjustable polar finder scope with optional illumination<br>
</li>
<li>Astronomy PC software Stellarium (via download)<br>
</li>
<li>Bresser EXOS-2 mount<br>
</li>
<li>Stainless steel tube field tripod with accessory tray<br>
</li>
<li>1 x 4.5 kg counterweight<br>
</li>
</ul>
<p style=""font-size: 11px;"" data-mce-style=""font-size: 11px;""><em>SAFETY NOTICE:</em> <span data-mce-fragment=""1"">Never look directly at the Sun through your Binoculars or Telescope - immediate and permanent eye damage may result. For Solar viewing we have dedicated filters and Telescopes available for this purpose.</span></p>",,, Telescopes for Beginners ,,TRUE,,,,,,,,,,,,,169.99,802.26,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/Bresser-150Newtonian-EXOS-2_7.jpg?v=1721394961,1,,,,,,,,,,,,,,,,,,,,,, Telescopes for Beginners 
SK0000007-UK,,,,,,,,,,,,,,,,,,,,169.99,802.26,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/Bresser-150Newtonian-EXOS-2.jpg?v=1721394962,2,,,,,,,,,,,,,,,,,,,,,,
SK0000007-UK,,,,,,,,,,,,,,,,,,,,169.99,802.26,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/Bresser-150Newtonian-EXOS-2_1.jpg?v=1721394962,3,,,,,,,,,,,,,,,,,,,,,,
SK0000007-UK,,,,,,,,,,,,,,,,,,,,169.99,802.26,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/Bresser-150Newtonian-EXOS-2_3.jpg?v=1721394963,4,,,,,,,,,,,,,,,,,,,,,,
SK0000007-UK,,,,,,,,,,,,,,,,,,,,169.99,802.26,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/Bresser-150Newtonian-EXOS-2_4.jpg?v=1721394963,5,,,,,,,,,,,,,,,,,,,,,,
SK0000007-UK,,,,,,,,,,,,,,,,,,,,169.99,802.26,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/Bresser-150Newtonian-EXOS-2_5.jpg?v=1721394962,6,,,,,,,,,,,,,,,,,,,,,,
SK0000007-UK,,,,,,,,,,,,,,,,,,,,169.99,802.26,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/Bresser-150Newtonian-EXOS-2_6.jpg?v=1721394962,7,,,,,,,,,,,,,,,,,,,,,,
SK0000008-UK,National Geographic 90/1200 Maksutov Cassegrain Telescope,"<p>This 90mm Maksutov-Cassegrain telescope can be operated both on a table/platform or with the supplied tripod. The telescope has been designed in conjunction with The National Geographic Society and well respected German Telescope maker Bresser.</p>
<p>Its an ideal entry level scope for someone who wants to casually view some of the beautiful objects in the night sky and will offer some truly memorable views of the Moon, various star clusters and some interesting details on the larger planets such as Jupiter's cloud bands and larger moons as well as Saturn's rings.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">The in-built GOTO computer control helps to align the telescope and to automatically find and point the telescope to various objects without the user having much prior knowledge of navigating the night sky. The computer menu settings are also multilingual and can be set to English, German, French, Spanish or Italian.<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong>Features:</strong><br data-mce-fragment=""1""></p>
<ul>
<li>Optical design: Maksutov-Cassegrain</li>
<li>Mirror diameter: 90mm</li>
<li>Focal length: 1250mm</li>
<li>Mount: Single-armed, Azimuthal</li>
<li>Axle motors: in both axles</li>
<li>Perfect for beginners. Not suitable for children under 5 years old.</li>
</ul>
<em>Power supply options:</em><br data-mce-fragment=""1"">
<ul>
<li>Batteries (not included): 6 x AA (Mignon) 1.5V batteries</li>
<li>12V power supply</li>
<li>12V DC 2A</li>
</ul>
<strong>Dimensions:</strong><br data-mce-fragment=""1"">
<ul>
<li>Total Length: 750 mm</li>
<li>Total width: 850mm</li>
<li>Total height: 1480mm</li>
<li>Total Weight: 6kg</li>
</ul>
<em>Whats included:</em><br data-mce-fragment=""1"">
<ol>
<li>90mm Maksutov Cassegrain OTA</li>
<li>AZ Mount</li>
<li>Steel tripod</li>
<li>2 x 1.25""eyepieces, 25mm &amp; 12.5mm</li>
<li>LED viewfinder</li>
<li>Integrated compass</li>
<li>Moon Filter</li>
<li>Star chart</li>
</ol>
<p style=""font-size: 11px;"" data-mce-style=""font-size: 11px;""><em>SAFETY NOTICE:</em> <span data-mce-fragment=""1"">Never look directly at the Sun through your Binoculars or Telescope - immediate and permanent eye damage may result. For Solar viewing please ensure you have a dedicated Solar Filter fitted correctly to your telescope.</span></p>",,, Telescopes for Beginners ,,TRUE,,,,,,,,,,,,,169.99,465.85,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/products/NationalGeographicBeginnerTelescope90mmMaksutovGOTO_1.jpg?v=1665600620,1,,,,,,,,,,,,,,,,,,,,,, Telescopes for Beginners 
SK0000008-UK,,,,,,,,,,,,,,,,,,,,169.99,465.85,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/products/NationalGeographicBeginnerTelescope90mmMaksutovGOTO_2.jpg?v=1665600683,2,,,,,,,,,,,,,,,,,,,,,,
SK0000008-UK,,,,,,,,,,,,,,,,,,,,169.99,465.85,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/products/NationalGeographicBeginnerTelescope90mmMaksutovGOTO_6.jpg?v=1665600683,3,,,,,,,,,,,,,,,,,,,,,,
SK0000008-UK,,,,,,,,,,,,,,,,,,,,169.99,465.85,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/products/NationalGeographicBeginnerTelescope90mmMaksutovGOTO_5.jpg?v=1665600683,4,,,,,,,,,,,,,,,,,,,,,,
SK0000008-UK,,,,,,,,,,,,,,,,,,,,169.99,465.85,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/products/NationalGeographicBeginnerTelescope90mmMaksutovGOTO_3.jpg?v=1665600683,5,,,,,,,,,,,,,,,,,,,,,,
SK0000008-UK,,,,,,,,,,,,,,,,,,,,169.99,465.85,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/products/NationalGeographicBeginnerTelescope90mmMaksutovGOTO_4.jpg?v=1665600683,6,,,,,,,,,,,,,,,,,,,,,,
SK0000008-UK,,,,,,,,,,,,,,,,,,,,169.99,465.85,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/products/NationalGeographicBeginnerTelescope90mmMaksutovGOTO_7.jpg?v=1665600673,7,,,,,,,,,,,,,,,,,,,,,,
SK0000009-UK,Celestron StarSense Explorer - DX102AZ,"<p><strong>Celestron has reinvented the manual telescope with the StarSense Explorer - the first telescope that uses your smartphone to analyze the night sky and calculate its position in real time. The StarSense Explorer is ideal for beginners thanks to its user-friendly interface and detailed tutorials. It's like having your own personal guide to the night sky.</strong></p>
<p>Dock, launch, explore:<br>Leave complicated star charts, imprecise planetarium programs, and computerized mounts behind. With the StarSense Explorer, finding objects has never been easier, faster, and more accurate. Within minutes of setting up the telescope, you can begin moving confidently in the sky.</p>
<p>Simply place your phone in the unique StarSense Dock and launch the StarSense Explorer app. After aiming your phone at the telescope's optics (which can be done in two minutes), the StarSense Explorer generates a list of currently visible celestial objects. Make your selection, and arrows appear on the screen to help you move the telescope. When the object is visible in the eyepiece, the crosshairs turn green.</p>
<p>Smartphone compatibility:<br>StarSense Explorer works with most current smartphones, including iPhone 6 and newer and most devices running Android 7.1.2 or higher manufactured since 2016. For a full compatibility list, click here .</p>
<p>Patent pending StarSense Sky technology:<br>StarSense Explorer uses patent-pending technology and your smartphone to determine exactly where the telescope is pointed in the night sky. A Lost-in-Space Algorithm (LISA), the same algorithm used by orbiting satellites to correctly reorient themselves, helps the app match the star patterns it detects with its internal database.</p>
<p>While other astronomy apps claim to help you find objects, they rely solely on the phone's compass, gyroscopes, and accelerometers, which are not as accurate as LISA's technology. No other app can tell you exactly when your target will be visible in the eyepiece.</p>
<p><em>Robust azimuthal mount:</em><br>The StarSense Explorer LT's intuitive alt-azimuth mount makes it easy to point the telescope at the target. A fine adjustment knob for the altitude axis helps you fine-tune the telescope to the object and track targets as the Earth rotates beneath the night sky. Everything is mounted on a large, height-adjustable tripod.</p>
<p><em>Perfect views with high-quality optics:</em><br>With its large 102mm (4"") objective lens, this telescope has enough light gathering power to see impressive details in celestial objects. You can expect sharp, bright views of Jupiter's four Galilean moons, its cloud bands, and its Great Red Spot, as well as the rings of Saturn and the Trapezium stars in the Orion Nebula. Don't miss the beautiful Pleiades open star cluster! Celestron's XLT coating improves light transmission, making details in celestial objects more clearly visible.</p>
<p><em>Perfect for the city as well as dark locations:</em><br>Even if you live in a place with slightly bright skies and moderate light pollution, the StarSense Explorer is powerful enough to locate Jupiter, Saturn, Venus, the Orion Nebula, binary stars, and some of the most famous celestial objects.</p>
<p>However, if you can move the telescope to a slightly darker location, even more objects will become visible. With this 4-inch refractor and relatively dark skies, the Andromeda Galaxy, the globular cluster M13 in Hercules, and many others are easily visible.</p>
<p>The entire telescope weighs only 6.4kg, making it perfectly portable and easy to take with you on your next camping trip or to a remote observing site.</p>
<p><strong>Spec:</strong></p>
<ul>
<li>Optical Design: Refractor<br>
</li>
<li>Resolution (DAWES): 1.14 arcseconds<br>
</li>
<li>Resolution (RAYLEIGH): 1.37 arcseconds<br>
</li>
<li>Focal length: 660mm (25.98"")<br>
</li>
<li>Limit size: 12.5<br>
</li>
<li>Highest useful magnification: x240<br>
</li>
<li>Light gathering capacity (compared to the human eye): x212<br>
</li>
<li>Lowest useful magnification: x15<br>
</li>
<li>Telescope aperture: 102mmmm (4.01"")<br>
</li>
<li>Tube (material): Aluminium<br>
</li>
<li>Tube weight: 2.66kg<br>
</li>
<li>Tube size (max): 118mm (4.64"")<br>
</li>
<li>Tube length: 609.6cm (24"")<br>
</li>
<li>Fully coated XLT glass optics<br>
</li>
<li>Aperture ratio: f/6.5</li>
</ul>
<p><strong>Mount Spec:</strong><br></p>
<ul>
<li>Alignment Methods: StarSense Explorer App<br>
</li>
<li>Mount type: Azimuthal mount (manual)<br>
</li>
<li>Mount control: Manual<br>
</li>
<li>Dovetail: CG-5 dovetail rail<br>
</li>
<li>Dovetail compatible: CG-5 dovetail rail<br>
</li>
<li>Panning speed: Manually<br>
</li>
<li>Features: StarSense Explorer App, SkyPortal App, Celestron Starry Night Basic Edition Software</li>
</ul>
<p><em>Whats included:</em><br></p>
<ol>
<li style=""font-style: italic;"">
<em>Focal length eyepieces: 25mm, 10mm</em><br><em>Incl. accessories: Telescope tube, Mount/Tripod (pre-assembled) , Amici prism for an upright and laterally correct image, StarPointer finder scope, Accessory tray, StarSense Explorer Smartphone Dock.</em><br>
</li>
<li style=""font-style: italic;"">
<em>Viewfinder: StarPointer™ Finderscope</em><br>
</li>
<li style=""font-style: italic;"">
<em>Zenith prism: Straightens the image by 90° and displays it correctly (1.25"")</em><br>
</li>
<li style=""font-style: italic;""><em>Accessory tray: Yes</em></li>
</ol>",,, Telescopes for Beginners ,,TRUE,,,,,,,,,,,,,169.99,566.23,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/Celestron-Starsense-Explorer-DX102_11.webp?v=1727283760,1,,,,,,,,,,,,,,,,,,,,,, Telescopes for Beginners 
